Oscilloscope data. 
Time step = 50,00 nS
Voltage step = 3,125 mV
Zero level = 128

N 	Smpl.	Trig
324	116	1
325	115	1
326	115	1
327	115	1
328	115	1
329	117	1
330	115	1
331	117	1
332	116	1
333	116	1
334	116	1
335	116	1
336	116	1
337	117	1
338	115	1
339	116	1
340	117	1
341	115	1
342	116	1
343	117	1
344	116	1
345	116	1
346	117	1
347	116	1
348	116	1
349	115	1
350	117	1
351	117	1
352	116	1
353	116	1
354	117	1
355	116	1
356	116	1
357	116	1
358	116	1
359	116	1
360	116	1
361	116	1
362	117	1
363	116	1
364	116	1
365	116	1
366	116	1
367	116	1
368	117	1
369	117	1
370	117	1
371	116	1
372	116	1
373	117	1
374	116	1
375	116	1
376	117	1
377	117	1
378	116	1
379	116	1
380	117	1
381	116	1
382	115	1
383	117	1
384	117	1
385	116	1
386	117	1
387	117	1
388	117	1
389	116	1
390	117	1
391	116	1
392	117	1
393	116	1
394	117	0
395	117	0
396	117	0
397	116	0
398	117	0
399	117	0
400	116	0
401	117	0
402	117	0
403	117	0
404	115	0
405	117	0
406	117	0
407	116	0
408	117	0
409	117	0
410	117	0
411	117	0
412	116	0
413	116	0
414	117	0
415	116	0
416	117	0
417	117	0
418	116	0
419	117	0
420	117	0
421	117	0
422	117	0
423	116	0
424	117	0
425	117	0
426	117	0
427	117	0
428	117	0
429	116	0
430	117	0
431	116	0
432	117	0
433	117	0
434	116	0
435	117	0
436	117	0
437	116	0
438	117	0
439	117	0
440	116	0
441	117	0
442	117	0
443	117	0
444	116	0
445	116	0
446	117	0
447	117	0
448	116	0
449	117	0
450	117	0
451	117	0
452	116	0
453	117	0
454	117	0
455	117	0
456	116	0
457	117	0
458	117	0
459	115	0
460	117	0
461	116	0
462	117	0
463	117	0
464	117	0
465	117	0
466	116	0
467	117	0
468	117	0
469	117	0
470	117	0
471	117	0
472	116	0
473	117	0
474	116	0
475	117	0
476	117	0
477	117	1
478	117	1
479	117	1
480	117	1
481	116	1
482	117	1
483	117	1
484	217	1
485	219	1
486	221	1
487	225	1
488	227	1
489	221	1
490	223	1
491	225	1
492	227	1
493	222	1
494	223	1
495	227	1
496	225	1
497	221	1
498	223	1
499	226	1
500	224	1
501	223	1
502	223	1
503	227	1
504	224	1
505	133	1
506	116	1
507	117	1
508	116	1
509	115	1
510	115	1
511	115	1
512	116	1
513	117	1
514	115	1
515	116	1
516	116	1
517	116	1
518	115	1
519	115	1
520	116	1
521	116	1
522	116	1
523	115	1
524	117	1
525	117	1
526	116	1
527	117	1
528	117	1
529	116	1
530	117	1
531	116	1
532	116	1
533	115	1
534	117	1
535	117	1
536	116	1
537	116	1
538	117	1
539	117	1
540	116	1
541	116	1
542	116	1
543	116	1
544	116	1
545	116	1
546	117	1
547	116	1
548	117	1
549	116	1
550	117	1
551	116	1
552	117	1
553	116	1
554	116	1
555	116	1
556	116	1
557	117	1
558	116	1
559	116	1
560	117	1
561	117	1
562	116	1
563	117	1
564	117	1
565	116	1
566	115	1
567	117	1
568	117	1
569	117	1
570	117	1
571	116	1
572	117	1
573	116	1
574	116	1
575	117	1
576	116	1
577	115	1
578	117	1
579	117	1
580	116	1
581	115	1
582	116	0
583	117	0
584	117	0
585	117	0
586	116	0
587	117	0
588	116	0
589	116	0
590	117	0
591	116	0
592	117	0
593	117	0
594	117	0
595	117	0
596	117	0
597	117	0
598	117	0
599	117	0
600	117	0
601	117	0
602	116	0
603	117	0
604	117	0
605	117	0
606	116	0
607	116	0
608	117	0
609	117	0
610	116	0
611	117	0
612	117	0
613	117	0
614	117	0
615	116	0
616	117	0
617	117	0
618	116	0
619	117	0
620	117	0
621	116	0
622	117	0
623	116	0
624	116	0
625	116	0
626	116	0
627	117	0
628	117	0
629	117	0
630	116	0
631	117	0
632	116	0
633	116	0
634	116	0
635	116	0
636	116	0
637	117	0
638	117	0
639	117	0
640	117	0
641	117	0
642	117	0
643	117	0
644	117	0
645	116	0
646	117	0
647	116	0
648	116	0
649	117	0
650	116	0
651	117	0
652	117	0
653	117	0
654	116	0
655	116	0
656	116	0
657	116	0
658	116	0
659	117	0
660	117	0
661	116	0
662	117	0
663	117	0
664	117	0
665	117	1
666	117	1
667	117	1
668	117	1
669	117	1
670	116	1
671	117	1
672	219	1
673	219	1
674	223	1
675	225	1
676	227	1
677	220	1
678	223	1
679	227	1
680	226	1
681	221	1
682	223	1
683	227	1
684	224	1
685	223	1
686	223	1
687	227	1
688	223	1
689	223	1
690	223	1
691	226	1
692	224	1
693	129	1
694	116	1
695	117	1
696	115	1
697	115	1
698	115	1
699	116	1
700	116	1
701	116	1
702	116	1
703	115	1
704	115	1
705	116	1
706	116	1
707	116	1
708	116	1
709	116	1
710	117	1
711	115	1
712	117	1
713	116	1
714	116	1
715	116	1
716	116	1
717	116	1
718	116	1
719	116	1
720	116	1
721	117	1
722	116	1
723	117	1
724	116	1
725	116	1
726	117	1
727	117	1
728	116	1
729	116	1
730	117	1
731	116	1
732	117	1
733	116	1
734	116	1
735	117	1
736	116	1
737	116	1
738	117	1
739	117	1
740	117	1
741	117	1
742	116	1
743	117	1
744	116	1
745	117	1
746	116	1
747	116	1
748	116	1
749	117	1
750	116	1
751	117	1
752	116	1
753	117	1
754	117	1
755	117	1
756	116	1
757	117	1
758	116	1
759	116	1
760	117	1
761	116	1
762	117	1
763	116	1
764	116	1
765	116	1
766	116	1
767	117	1
768	116	1
769	116	1
770	116	0
771	117	0
772	116	0
773	117	0
774	117	0
775	116	0
776	117	0
777	116	0
778	117	0
779	117	0
780	117	0
781	116	0
782	117	0
783	117	0
784	116	0
785	117	0
786	117	0
787	116	0
788	116	0
789	117	0
790	116	0
791	117	0
792	117	0
793	117	0
794	116	0
795	117	0
796	117	0
797	117	0
798	117	0
799	117	0
800	117	0
801	116	0
802	117	0
803	117	0
804	117	0
805	116	0
806	116	0
807	116	0
808	117	0
809	116	0
810	117	0
811	117	0
812	116	0
813	117	0
814	117	0
815	117	0
816	117	0
817	116	0
818	116	0
819	117	0
820	116	0
821	117	0
822	116	0
823	117	0
824	117	0
825	117	0
826	117	0
827	117	0
828	116	0
829	116	0
830	117	0
831	116	0
832	117	0
833	117	0
834	116	0
835	117	0
836	116	0
837	117	0
838	116	0
839	115	0
840	117	0
841	117	0
842	116	0
843	116	0
844	116	0
845	116	0
846	116	0
847	116	0
848	117	0
849	116	0
850	117	0
851	117	0
852	117	0
853	117	1
854	116	1
855	117	1
856	116	1
857	117	1
858	116	1
859	121	1
860	221	1
861	219	1
862	221	1
863	225	1
864	227	1
865	220	1
866	223	1
867	225	1
868	225	1
869	221	1
870	223	1
871	226	1
872	223	1
873	223	1
874	223	1
875	227	1
876	223	1
877	222	1
878	224	1
879	227	1
880	224	1
881	125	1
882	116	1
883	115	1
884	115	1
885	115	1
886	115	1
887	115	1
888	116	1
889	116	1
890	116	1
891	116	1
892	116	1
893	116	1
894	116	1
895	115	1
896	115	1
897	115	1
898	117	1
899	116	1
900	116	1
901	115	1
902	116	1
903	116	1
904	116	1
905	116	1
906	116	1
907	117	1
908	116	1
909	117	1
910	116	1
911	117	1
912	116	1
913	115	1
914	116	1
915	117	1
916	116	1
917	116	1
918	117	1
919	116	1
920	117	1
921	116	1
922	117	1
923	116	1
924	116	1
925	117	1
926	117	1
927	116	1
928	117	1
929	116	1
930	116	1
931	116	1
932	117	1
933	117	1
934	116	1
935	117	1
936	117	1
937	117	1
938	116	1
939	117	1
940	116	1
941	116	1
942	116	1
943	117	1
944	117	1
945	117	1
946	116	1
947	116	1
948	117	1
949	117	1
950	117	1
951	116	1
952	116	1
953	117	1
954	116	1
955	117	1
956	116	1
957	115	1
958	116	0
959	117	0
960	116	0
961	117	0
962	116	0
963	117	0
964	116	0
965	117	0
966	117	0
967	117	0
968	117	0
969	117	0
970	117	0
971	116	0
972	116	0
973	116	0
974	117	0
975	116	0
976	117	0
977	117	0
978	116	0
979	117	0
980	117	0
981	117	0
982	117	0
983	116	0
984	117	0
985	117	0
986	117	0
987	117	0
988	116	0
989	116	0
990	117	0
991	116	0
992	117	0
993	117	0
994	116	0
995	116	0
996	117	0
997	116	0
998	117	0
999	116	0
